,Train_loss,Train_acc
0,2.0272515416145325,0.6424999833106995
1,1.6159522235393524,0.677499994635582
2,0.9273093193769455,0.7299999892711639
3,0.9684646427631378,0.7162499725818634
4,0.9243251532316208,0.734375
5,0.9793087095022202,0.7081249803304672
6,0.7691099345684052,0.7518749833106995
7,0.8795056939125061,0.7093749940395355
8,0.9296190738677979,0.7237499803304672
9,0.7255947589874268,0.7631249725818634
10,0.6940807104110718,0.7612499892711639
11,0.786073163151741,0.7143749892711639
12,0.8120011389255524,0.715624988079071
13,0.6959131509065628,0.7549999803304672
14,0.688018873333931,0.7599999904632568
15,0.7081764191389084,0.7506249845027924
16,0.7565794289112091,0.7337499707937241
17,0.7701846063137054,0.7356249839067459
18,0.8035719841718674,0.7262499779462814
19,0.6913453042507172,0.7637499868869781
20,0.6886711418628693,0.768124982714653
21,0.5572346597909927,0.8074999898672104
22,0.6422841250896454,0.7906249910593033
23,0.5858711898326874,0.801874965429306
24,0.6558578982949257,0.7756249606609344
25,0.5311205312609673,0.8137499839067459
26,0.5787690728902817,0.794999971985817
27,0.7899330407381058,0.7124999910593033
28,0.6670563071966171,0.768124982714653
29,0.6825155019760132,0.7668749839067459
30,0.600863479077816,0.7968749701976776
31,0.6261116117238998,0.7824999839067459
32,0.709654226899147,0.7549999952316284
33,0.7535576224327087,0.7449999898672104
34,0.6781322807073593,0.7699999809265137
35,0.7209645062685013,0.7593749761581421
36,0.7419772446155548,0.7493749707937241
37,0.7199477106332779,0.7606249749660492
38,0.7329482436180115,0.7643749862909317
39,0.692729189991951,0.762499988079071
40,0.5596462190151215,0.7987499684095383
41,0.6409378945827484,0.7768749743700027
42,0.6941068768501282,0.7631249874830246
43,0.5917504876852036,0.7962499856948853
44,0.5647517144680023,0.7987499833106995
45,0.7403912991285324,0.7499999850988388
46,0.7228705734014511,0.7599999755620956
47,0.6359590590000153,0.7843749821186066
48,0.7668977230787277,0.7443749755620956
49,0.5723762959241867,0.8074999898672104
