,Train_loss,Train_acc
0,2.334383577108383,0.6212499886751175
1,1.7509074807167053,0.658749982714653
2,1.0432973504066467,0.6949999928474426
3,1.2272444069385529,0.6837499737739563
4,0.9547760188579559,0.701249971985817
5,1.3302432000637054,0.6299999952316284
6,0.907164916396141,0.7324999868869781
7,1.0899896919727325,0.6824999898672104
8,0.825563371181488,0.7337500005960464
9,0.8330025672912598,0.7224999964237213
10,0.8532449305057526,0.7287499904632568
11,0.9147359281778336,0.6974999755620956
12,0.8567699193954468,0.7162499874830246
13,0.7469801157712936,0.7537499666213989
14,0.7572358772158623,0.7474999725818634
15,0.783767431974411,0.7312499731779099
16,0.7785080522298813,0.7199999988079071
17,0.8163449466228485,0.7462499886751175
18,0.9684264957904816,0.6724999845027924
19,0.7609002143144608,0.7587499916553497
20,0.7339997962117195,0.7387499809265137
21,0.6405573636293411,0.773749977350235
22,0.7071073353290558,0.7662499696016312
23,0.7239047139883041,0.7624999731779099
24,0.7489363327622414,0.7237499803304672
25,0.709035262465477,0.7699999809265137
26,0.6789611726999283,0.7587499767541885
27,0.86648890376091,0.6912499815225601
28,0.7260714918375015,0.7462499737739563
29,0.8244220465421677,0.7537499666213989
30,0.774509385228157,0.7487499862909317
31,0.7785367965698242,0.7587499767541885
32,0.8623000532388687,0.7262499928474426
33,0.7778715938329697,0.7412499934434891
34,0.710009977221489,0.7612499743700027
35,0.7860159128904343,0.7049999684095383
36,0.834887906908989,0.7249999940395355
37,0.7434766888618469,0.7537499815225601
38,0.746944010257721,0.7512499839067459
39,0.6803276538848877,0.7687499970197678
40,0.6112259402871132,0.7924999892711639
41,0.7447920739650726,0.7649999856948853
42,0.7217106521129608,0.7562499791383743
43,0.6830804273486137,0.7712499797344208
44,0.6631939709186554,0.7662499845027924
45,0.8152335435152054,0.7299999743700027
46,0.8095387071371078,0.7274999767541885
47,0.7056185007095337,0.7712499797344208
48,0.8069574981927872,0.7374999821186066
49,0.6505673080682755,0.7874999791383743
