,Train_loss,Train_acc
0,2.212119221687317,0.6212500035762787
1,2.158129572868347,0.6012499928474426
2,1.9917078912258148,0.6324999779462814
3,1.7120659351348877,0.5587499886751175
4,1.5371741652488708,0.5687499791383743
5,1.6335669457912445,0.48749998956918716
6,1.537289559841156,0.564999982714653
7,1.5262445509433746,0.4924999848008156
8,1.5205691158771515,0.5512499958276749
9,1.5185348689556122,0.5112499967217445
10,1.5224782824516296,0.5799999907612801
11,1.4315427839756012,0.5574999898672104
12,1.3986976146697998,0.583749994635582
13,1.3283227682113647,0.5949999913573265
14,1.2384259551763535,0.606249988079071
15,1.254314363002777,0.6274999976158142
16,1.3377098143100739,0.5987499803304672
17,1.3454933166503906,0.5799999982118607
18,1.390022873878479,0.5487499907612801
19,1.1714882850646973,0.6124999821186066
20,1.235657811164856,0.6099999845027924
21,1.0902778506278992,0.6574999839067459
22,1.1297530084848404,0.6824999749660492
23,1.1641899645328522,0.6474999785423279
24,1.1367894560098648,0.6312499940395355
25,1.1131646186113358,0.6924999803304672
26,1.0328324288129807,0.6499999910593033
27,1.2773277908563614,0.5799999833106995
28,1.1422262489795685,0.638749971985817
29,1.189547598361969,0.6324999779462814
30,1.1905646920204163,0.6149999797344208
31,1.110261395573616,0.6649999916553497
32,1.2216742038726807,0.5999999791383743
33,1.192920595407486,0.6562499850988388
34,1.143375962972641,0.6612499803304672
35,1.1934657394886017,0.6162499785423279
36,1.2820785343647003,0.5987499952316284
37,1.1545684933662415,0.6124999821186066
38,1.1963606476783752,0.607499971985817
39,1.0066740661859512,0.6724999845027924
40,0.987126424908638,0.7149999886751175
41,1.133302941918373,0.6474999934434891
42,1.115710437297821,0.6299999803304672
43,1.0761045217514038,0.6337499767541885
44,1.0542929768562317,0.6499999761581421
45,1.2307873368263245,0.6324999928474426
46,1.20665642619133,0.6049999967217445
47,1.1402571350336075,0.6149999797344208
48,1.2600748240947723,0.5899999886751175
49,1.0049642473459244,0.7074999809265137
