,Train_loss,Train_acc
0,1.5800202041864395,0.7524999976158142
1,1.416783183813095,0.762499988079071
2,1.4078848958015442,0.7799999713897705
3,1.115432247519493,0.7999999821186066
4,0.8661432042717934,0.8099999725818634
5,1.210091456770897,0.7624999731779099
6,0.9009272679686546,0.7874999940395355
7,0.9163467884063721,0.7499999850988388
8,0.8799134716391563,0.7549999803304672
9,0.869827039539814,0.7799999862909317
10,0.651678167283535,0.7924999743700027
11,0.647078849375248,0.8274999707937241
12,0.474247969686985,0.8349999785423279
13,0.4078913852572441,0.8499999791383743
14,0.37699205055832863,0.8749999701976776
15,0.4493280425667763,0.8599999845027924
16,0.7182994019240141,0.8399999737739563
17,0.7686619907617569,0.8024999648332596
18,0.558396726846695,0.8174999952316284
19,0.4649803042411804,0.8324999809265137
20,0.6781480312347412,0.7824999839067459
21,0.57096017152071,0.8149999678134918
22,0.5368991419672966,0.8224999904632568
23,0.5610630810260773,0.8149999678134918
24,0.6672543063759804,0.7899999916553497
25,0.4481859654188156,0.8224999904632568
26,0.8085008859634399,0.7449999749660492
27,0.6240978017449379,0.7849999815225601
28,0.6163719780743122,0.7849999666213989
29,0.5473825931549072,0.7874999791383743
30,0.4531378075480461,0.8474999964237213
31,0.38280209712684155,0.8699999898672104
32,0.5388726368546486,0.8149999678134918
33,0.527644082903862,0.8224999755620956
34,0.5992147698998451,0.8199999928474426
35,0.3511970192193985,0.8724999874830246
36,0.46783752366900444,0.7974999994039536
37,0.5340415835380554,0.8049999922513962
38,0.4700797572731972,0.8324999809265137
39,0.5034813433885574,0.8149999678134918
40,0.42606062069535255,0.8474999815225601
41,0.38397688418626785,0.8399999737739563
42,0.3868161151185632,0.8649999648332596
43,0.3966879863291979,0.867499977350235
44,0.6029419749975204,0.8049999922513962
45,0.5189347378909588,0.8324999809265137
46,0.6446344554424286,0.8099999874830246
47,0.32970860973000526,0.8799999803304672
48,0.3645654730498791,0.8574999868869781
49,0.40704134851694107,0.867499977350235
