,Train_loss,Train_acc
0,2.204900562763214,0.6087499856948853
1,2.1380972266197205,0.6199999898672104
2,1.9455297589302063,0.6162499859929085
3,1.654190331697464,0.5424999743700027
4,1.4963421821594238,0.5537499785423279
5,1.6313402652740479,0.47999999672174454
6,1.5329015254974365,0.547499991953373
7,1.5339779257774353,0.502499982714653
8,1.5036619007587433,0.5487499833106995
9,1.5110642611980438,0.5174999907612801
10,1.4950625002384186,0.5787499845027924
11,1.4132547676563263,0.5499999821186066
12,1.400831162929535,0.5700000002980232
13,1.3331397473812103,0.5999999940395355
14,1.2486394047737122,0.5874999836087227
15,1.2612214982509613,0.6237499862909317
16,1.339665561914444,0.5849999859929085
17,1.3421632945537567,0.5887499898672104
18,1.4004220366477966,0.5537499934434891
19,1.1838088035583496,0.6137499809265137
20,1.2490287572145462,0.606249988079071
21,1.0812401473522186,0.6574999839067459
22,1.1192702949047089,0.668749988079071
23,1.1777681857347488,0.6424999684095383
24,1.1486357748508453,0.6112499833106995
25,1.1212427467107773,0.6762499958276749
26,1.045257955789566,0.6487499922513962
27,1.29536734521389,0.5912499874830246
28,1.1446814835071564,0.6449999809265137
29,1.2051311135292053,0.6187499910593033
30,1.2020598649978638,0.6099999845027924
31,1.131816640496254,0.6424999982118607
32,1.2328938841819763,0.6024999916553497
33,1.191446989774704,0.658749982714653
34,1.1435887813568115,0.6562499850988388
35,1.2183828353881836,0.5962499976158142
36,1.3087036609649658,0.5937499850988388
37,1.1668775081634521,0.6237499862909317
38,1.1935904622077942,0.6175000071525574
39,1.0074235945940018,0.6837499886751175
40,0.9999509751796722,0.708749994635582
41,1.1324900686740875,0.6550000011920929
42,1.1305812448263168,0.6187499910593033
43,1.086378052830696,0.6137499958276749
44,1.059275507926941,0.6449999958276749
45,1.2434947192668915,0.6212499886751175
46,1.2037733793258667,0.6024999991059303
47,1.1674863398075104,0.6099999845027924
48,1.2479559779167175,0.6012499928474426
49,0.9917816370725632,0.7074999809265137
