,Train_loss,Train_acc
0,1.6003166735172272,0.7399999797344208
1,1.646138995885849,0.7599999755620956
2,1.5232557654380798,0.7849999815225601
3,1.3308133333921432,0.802499994635582
4,0.6862684637308121,0.8274999856948853
5,1.3135430067777634,0.762499988079071
6,1.0027160868048668,0.7899999916553497
7,0.7654396444559097,0.7874999642372131
8,0.887440100312233,0.739999994635582
9,0.9207004904747009,0.7374999821186066
10,0.6441108584403992,0.804999977350235
11,0.700907327234745,0.8624999821186066
12,0.6882280856370926,0.8174999803304672
13,0.4439387656748295,0.8749999850988388
14,0.47529754787683487,0.8424999862909317
15,0.55197973549366,0.824999988079071
16,0.6819098368287086,0.8374999761581421
17,0.7025928162038326,0.8049999624490738
18,0.566947266459465,0.8049999624490738
19,0.3691987842321396,0.867499977350235
20,0.8432760834693909,0.7324999868869781
21,0.5973303988575935,0.8074999749660492
22,0.5476854965090752,0.814999982714653
23,0.6351626366376877,0.7924999892711639
24,0.6082145571708679,0.7949999868869781
25,0.46210841089487076,0.8224999904632568
26,0.8254693448543549,0.7449999749660492
27,0.5674588829278946,0.7974999994039536
28,0.5708807930350304,0.8124999850988388
29,0.5866629295051098,0.7824999839067459
30,0.5361260920763016,0.8174999803304672
31,0.3825382683426142,0.8549999743700027
32,0.5338587537407875,0.814999982714653
33,0.5805743113160133,0.8199999779462814
34,0.578913789242506,0.7949999868869781
35,0.34847212582826614,0.8599999696016312
36,0.4530198648571968,0.814999982714653
37,0.5015349462628365,0.804999977350235
38,0.5263331830501556,0.7899999916553497
39,0.49849798902869225,0.8199999779462814
40,0.45848965644836426,0.8149999976158142
41,0.4388161227107048,0.8374999761581421
42,0.30581108294427395,0.8949999660253525
43,0.3992600217461586,0.8474999815225601
44,0.5597499534487724,0.7974999696016312
45,0.5333388596773148,0.824999988079071
46,0.5727331712841988,0.7974999845027924
47,0.3747885935008526,0.8499999791383743
48,0.40662337467074394,0.8199999779462814
49,0.48876675590872765,0.814999982714653
