,Train_loss,Train_acc
0,1.5064196288585663,0.7612499743700027
1,1.4232808649539948,0.7112499922513962
2,1.1977613270282745,0.7524999976158142
3,1.1876812130212784,0.7399999648332596
4,0.9548299759626389,0.7137499749660492
5,0.9641962945461273,0.7087499797344208
6,0.8777788132429123,0.7274999916553497
7,0.8052234500646591,0.7524999678134918
8,0.7907872349023819,0.7287499755620956
9,0.8447863161563873,0.7174999713897705
10,0.7373298555612564,0.7299999892711639
11,0.8788172975182533,0.7062499821186066
12,0.7816198170185089,0.7449999749660492
13,1.0052782893180847,0.6624999940395355
14,0.6448840647935867,0.7899999916553497
15,0.9298028945922852,0.6749999821186066
16,1.0211272239685059,0.6337499916553497
17,0.9344002306461334,0.6924999952316284
18,0.8591255322098732,0.6849999874830246
19,0.9864940643310547,0.668749988079071
20,0.8178242444992065,0.6824999749660492
21,0.8626212179660797,0.7037499845027924
22,0.9097665250301361,0.7262499928474426
23,0.6607013568282127,0.802499994635582
24,0.7748259529471397,0.7537499815225601
25,0.704216867685318,0.7337499856948853
26,0.6371031701564789,0.7699999809265137
27,0.8594272136688232,0.7249999791383743
28,0.6841139793395996,0.7562499791383743
29,0.7459052801132202,0.7249999791383743
30,0.7027474716305733,0.7412499785423279
31,0.6286716684699059,0.7987499684095383
32,0.6912664175033569,0.7374999672174454
33,0.6942146271467209,0.7812499701976776
34,0.8466926366090775,0.731249988079071
35,0.7295825332403183,0.7687499821186066
36,0.5545007213950157,0.8237499743700027
37,0.5240602791309357,0.8499999791383743
38,0.6927756667137146,0.7649999856948853
39,0.6343948841094971,0.7699999809265137
40,0.7642051726579666,0.699999988079071
41,0.6131836473941803,0.7737499922513962
42,0.6190019436180592,0.7899999767541885
43,0.6927312016487122,0.7549999952316284
44,0.7855279892683029,0.7212499678134918
45,0.5786715224385262,0.8099999874830246
46,0.6044835969805717,0.8137499839067459
47,0.5525219924747944,0.8249999731779099
48,0.7478116154670715,0.7512499839067459
49,0.7259758710861206,0.7612499892711639
